,word,freq,probability
1,right now,19167,0.008095495
2,cant wait,17539,0.007407883
3,last night,13177,0.005565521
4,dont know,12216,0.005159627
5,im going,10079,0.00425703
6,looking forward,10031,0.004236757
7,feel like,9171,0.003873522
8,happy birthday,8260,0.003488746
9,good morning,7790,0.003290234
10,looks like,7680,0.003243773
11,can get,7547,0.003187599
12,just got,7460,0.003150853
13,let know,7111,0.003003447
14,im sure,6777,0.002862377
15,good luck,6566,0.002773257
16,thanks follow,6465,0.002730598
17,make sure,6435,0.002717927
18,first time,6244,0.002637255
19,dont want,6175,0.002608112
20,new york,6169,0.002605578
21,dont think,5989,0.002529552
22,mothers day,5815,0.00245606
23,next week,5780,0.002441277
24,follow back,5598,0.002364407
25,last year,5332,0.002252057
26,years ago,5263,0.002222914
27,last week,5050,0.00213295
28,one day,4964,0.002096626
29,im just,4909,0.002073396
30,look like,4848,0.002047632
31,can see,4661,0.001968649
32,sounds like,4605,0.001944997
33,im gonna,4594,0.001940351
34,high school,4575,0.001932326
35,even though,4424,0.001868549
36,great day,4412,0.00186348
37,social media,4285,0.00180984
38,lets go,4194,0.001771404
39,just like,4149,0.001752398
40,dont like,4134,0.001746062
41,thanks rt,4133,0.00174564
42,dont get,4121,0.001740572
43,every day,4096,0.001730012
44,dont forget,3913,0.001652719
45,get back,3877,0.001637514
46,wait see,3865,0.001632446
47,every time,3846,0.001624421
48,can make,3767,0.001591054
49,next time,3755,0.001585986
50,please follow,3748,0.001583029
51,now im,3714,0.001568669
52,long time,3705,0.001564867
53,thanks following,3693,0.001559799
54,new year,3688,0.001557687
55,go back,3648,0.001540792
56,will get,3601,0.001520941
57,just saw,3587,0.001515028
58,thanks much,3566,0.001506158
59,let us,3559,0.001503202
60,come back,3535,0.001493065
61,im still,3533,0.00149222
62,next year,3513,0.001483773
63,cant believe,3463,0.001462655
64,join us,3407,0.001439002
65,will never,3397,0.001434778
66,thank much,3383,0.001428865
67,year old,3340,0.001410704
68,look forward,3333,0.001407747
69,getting ready,3238,0.001367622
70,happy mothers,3187,0.001346081
71,can help,3170,0.001338901
72,know im,3158,0.001333833
73,one thing,3131,0.001322429
74,dont even,3095,0.001307224
75,didnt know,3055,0.001290329
76,im glad,3054,0.001289907
77,im sorry,3027,0.001278503
78,just want,2969,0.001254006
79,think im,2929,0.001237111
80,many people,2903,0.001226129
81,great time,2848,0.001202899
82,stay tuned,2833,0.001196564
83,ice cream,2825,0.001193185
84,little bit,2821,0.001191495
85,pretty much,2802,0.00118347
86,good day,2773,0.001171222
87,need get,2742,0.001158128
88,us know,2693,0.001137433
89,youre welcome,2691,0.001136588
90,much better,2684,0.001133631
91,anyone else,2674,0.001129408
92,really good,2656,0.001121805
93,will make,2627,0.001109556
94,just dont,2581,0.001090127
95,good thing,2569,0.001085059
96,just finished,2567,0.001084214
97,dont care,2564,0.001082947
98,ive got,2561,0.00108168
99,seems like,2552,0.001077879
100,san diego,2540,0.00107281
101,ive never,2513,0.001061407
102,pretty sure,2495,0.001053804
103,pretty good,2458,0.001038176
104,last time,2438,0.001029729
105,like im,2435,0.001028462
106,im excited,2430,0.00102635
107,much fun,2402,0.001014524
108,want go,2370,0.001001008
109,cant get,2339,0.000987915
110,good night,2336,0.000986648
111,best friend,2334,0.000985803
112,can go,2333,0.000985381
113,great weekend,2323,0.000981157
114,trying get,2302,0.000972287
115,lets get,2280,0.000962995
116,im really,2270,0.000958772
117,will take,2265,0.00095666
118,just one,2261,0.00095497
119,id like,2254,0.000952014
120,dont need,2245,0.000948212
121,didnt get,2242,0.000946945
122,love u,2241,0.000946523
123,hope see,2226,0.000940187
124,feels like,2212,0.000934274
125,coming soon,2200,0.000929206
126,happy new,2189,0.00092456
127,im pretty,2189,0.00092456
128,will always,2187,0.000923715
129,time get,2176,0.000919069
130,one best,2148,0.000907243
131,can tell,2130,0.00089964
132,im getting,2130,0.00089964
133,can find,2119,0.000894994
134,can say,2118,0.000894572
135,one favorite,2100,0.000886969
136,much love,2100,0.000886969
137,let go,2093,0.000884013
138,thank god,2083,0.000879789
139,last day,2083,0.000879789
140,love love,2082,0.000879367
141,ive ever,2077,0.000877255
142,united states,2076,0.000876832
143,happy friday,2056,0.000868385
144,two weeks,2055,0.000867963
145,want see,2054,0.00086754
146,really want,2049,0.000865429
147,dont worry,2030,0.000857404
148,get ready,2016,0.000851491
149,oh well,2003,0.000846
150,im trying,1997,0.000843466
151,great job,1997,0.000843466
152,im happy,1982,0.00083713
153,ive seen,1975,0.000834173
154,take care,1972,0.000832906
155,really like,1972,0.000832906
156,first day,1967,0.000830795
157,feel better,1964,0.000829527
158,will see,1961,0.00082826
159,rt rt,1961,0.00082826
160,will go,1959,0.000827416
161,someone else,1954,0.000825304
162,r u,1940,0.000819391
163,oh yeah,1929,0.000814745
164,one time,1925,0.000813055
165,beautiful day,1880,0.000794049
166,im ready,1870,0.000789825
167,know can,1866,0.000788136
168,good time,1865,0.000787713
169,new years,1858,0.000784757
170,happy hour,1858,0.000784757
171,valentines day,1842,0.000777999
172,will come,1834,0.00077462
173,go home,1825,0.000770819
174,many times,1816,0.000767017
175,im looking,1813,0.00076575
176,u know,1813,0.00076575
177,im good,1804,0.000761949
178,even know,1791,0.000756458
179,im tired,1791,0.000756458
180,hope everyone,1762,0.000744209
181,felt like,1762,0.000744209
182,id love,1759,0.000742942
183,thats good,1752,0.000739986
184,thank u,1752,0.000739986
185,just need,1744,0.000736607
186,going get,1739,0.000734495
187,may th,1733,0.000731961
188,two years,1731,0.000731116
189,u can,1727,0.000729427
190,los angeles,1725,0.000728582
191,friday night,1723,0.000727737
192,wanna go,1721,0.000726892
193,come see,1720,0.00072647
194,dont let,1720,0.00072647
195,didnt want,1716,0.000724781
196,really need,1713,0.000723514
197,can take,1707,0.000720979
198,san francisco,1704,0.000719712
199,weeks ago,1691,0.000714221
200,just made,1679,0.000709153
201,good one,1674,0.000707041
202,feel free,1658,0.000700283
203,tomorrow night,1658,0.000700283
204,people dont,1657,0.000699861
205,know youre,1644,0.00069437
206,years old,1641,0.000693103
207,get one,1641,0.000693103
208,hope youre,1626,0.000686768
209,go get,1622,0.000685078
210,think can,1615,0.000682122
211,two days,1614,0.000681699
212,one can,1607,0.000678743
213,love much,1601,0.000676208
214,youre going,1598,0.000674941
215,can use,1597,0.000674519
216,get better,1589,0.00067114
217,tell us,1588,0.000670718
218,didnt even,1583,0.000668606
219,new followers,1581,0.000667761
220,something like,1579,0.000666916
221,merry christmas,1577,0.000666072
222,good news,1571,0.000663537
223,dont wanna,1569,0.000662693
224,think will,1568,0.00066227
225,want know,1567,0.000661848
226,now just,1558,0.000658047
227,hard work,1554,0.000656357
228,ha ha,1554,0.000656357
229,thanks sharing,1547,0.000653401
230,can also,1545,0.000652556
231,cant even,1544,0.000652134
232,im thinking,1544,0.000652134
233,help us,1543,0.000651711
234,just wanted,1542,0.000651289
235,back home,1542,0.000651289
236,day today,1542,0.000651289
237,just say,1541,0.000650867
238,want get,1538,0.000649599
239,looked like,1535,0.000648332
240,love see,1531,0.000646643
241,follow us,1531,0.000646643
242,havent seen,1527,0.000644953
243,good idea,1524,0.000643686
244,dont understand,1524,0.000643686
245,just cant,1523,0.000643264
246,hunger games,1518,0.000641152
247,u r,1516,0.000640307
248,like one,1514,0.000639463
249,well see,1513,0.00063904
250,just get,1507,0.000636506
251,everyone else,1507,0.000636506
252,really dont,1499,0.000633127
253,go see,1494,0.000631015
254,know will,1492,0.000630171
255,god bless,1489,0.000628903
256,dont miss,1488,0.000628481
257,oh god,1479,0.00062468
258,can just,1479,0.00062468
259,will help,1458,0.00061581
260,spring break,1453,0.000613698
261,every single,1452,0.000613276
262,dont see,1448,0.000611586
263,need help,1440,0.000608208
264,couple weeks,1435,0.000606096
265,nothing like,1433,0.000605251
266,doesnt mean,1430,0.000603984
267,forward seeing,1430,0.000603984
268,just love,1425,0.000601872
269,anyone know,1425,0.000601872
270,awkward moment,1424,0.00060145
271,rt just,1421,0.000600183
272,tonight pm,1417,0.000598493
273,now can,1414,0.000597226
274,dont feel,1413,0.000596804
275,hope great,1413,0.000596804
276,hope well,1411,0.000595959
277,good job,1408,0.000594692
278,way go,1408,0.000594692
279,thanks everyone,1406,0.000593847
280,give us,1399,0.00059089
281,really really,1396,0.000589623
282,im done,1396,0.000589623
283,will give,1393,0.000588356
284,youve got,1388,0.000586244
285,coming back,1378,0.000582021
286,say hi,1377,0.000581598
287,got back,1376,0.000581176
288,super bowl,1376,0.000581176
289,just found,1373,0.000579909
290,can u,1372,0.000579487
291,follow please,1371,0.000579064
292,sounds good,1366,0.000576952
293,people will,1354,0.000571884
294,never know,1343,0.000567238
295,blog post,1341,0.000566393
296,see soon,1339,0.000565549
297,happy easter,1332,0.000562592
298,weve got,1330,0.000561747
299,ever seen,1327,0.00056048
300,get home,1320,0.000557524
301,ready go,1320,0.000557524
302,much time,1318,0.000556679
303,go sleep,1318,0.000556679
304,thats awesome,1316,0.000555834
305,whats going,1315,0.000555412
306,long day,1314,0.000554989
307,u get,1313,0.000554567
308,ill take,1309,0.000552878
309,will find,1308,0.000552455
310,brand new,1306,0.00055161
311,justin bieber,1296,0.000547387
312,dont really,1295,0.000546964
313,im back,1290,0.000544853
314,things like,1289,0.00054443
315,ill get,1288,0.000544008
316,time go,1288,0.000544008
317,now know,1286,0.000543163
318,one person,1285,0.000542741
319,got home,1284,0.000542318
320,never seen,1283,0.000541896
321,going back,1278,0.000539784
322,saturday night,1276,0.000538939
323,last years,1276,0.000538939
324,rt im,1273,0.000537672
325,another day,1272,0.00053725
326,can still,1270,0.000536405
327,thanks mention,1270,0.000536405
328,makes feel,1269,0.000535983
329,im one,1267,0.000535138
330,lol im,1267,0.000535138
331,cant stop,1266,0.000534716
332,now time,1265,0.000534293
333,hope can,1263,0.000533449
334,get free,1263,0.000533449
335,excited see,1256,0.000530492
336,thats just,1253,0.000529225
337,see u,1253,0.000529225
338,next day,1251,0.00052838
339,cant find,1250,0.000527958
340,finally got,1248,0.000527113
341,lets see,1246,0.000526268
342,spend time,1243,0.000525001
343,well im,1237,0.000522467
344,like see,1234,0.0005212
345,thought id,1234,0.0005212
346,time year,1233,0.000520778
347,real life,1232,0.000520355
348,couple days,1228,0.000518666
349,something else,1227,0.000518243
350,go bed,1225,0.000517399
351,will also,1222,0.000516132
352,see can,1221,0.000515709
353,wait till,1221,0.000515709
354,best way,1218,0.000514442
355,gotta love,1218,0.000514442
356,great see,1212,0.000511908
357,spread word,1211,0.000511486
358,just watched,1210,0.000511063
359,one direction,1209,0.000510641
360,thanks ff,1208,0.000510219
361,people like,1207,0.000509796
362,thanks great,1206,0.000509374
363,please dont,1203,0.000508107
364,dont give,1202,0.000507684
365,makes sense,1202,0.000507684
366,thats right,1199,0.000506417
367,best thing,1198,0.000505995
368,sound like,1198,0.000505995
369,whats good,1196,0.00050515
370,never get,1195,0.000504728
371,go follow,1195,0.000504728
372,back work,1191,0.000503038
373,every year,1190,0.000502616
374,great way,1190,0.000502616
375,cant sleep,1189,0.000502194
376,will follow,1189,0.000502194
377,late night,1188,0.000501771
378,got new,1186,0.000500926
379,st louis,1186,0.000500926
380,see us,1186,0.000500926
381,u dont,1183,0.000499659
382,dont make,1182,0.000499237
383,gotta get,1176,0.000496703
384,people can,1173,0.000495436
385,make feel,1169,0.000493746
386,im always,1168,0.000493324
387,good stuff,1168,0.000493324
388,well done,1166,0.000492479
389,need go,1162,0.00049079
390,yes yes,1161,0.000490367
391,even better,1158,0.0004891
392,today im,1155,0.000487833
393,just go,1152,0.000486566
394,take time,1145,0.000483609
395,next month,1139,0.000481075
396,can come,1137,0.000480231
397,cant help,1136,0.000479808
398,many things,1130,0.000477274
399,im watching,1128,0.000476429
400,living room,1127,0.000476007
401,good times,1123,0.000474317
402,going see,1123,0.000474317
403,u guys,1123,0.000474317
404,family friends,1121,0.000473473
405,can never,1121,0.000473473
406,gonna get,1121,0.000473473
407,please please,1120,0.00047305
408,anything else,1118,0.000472206
409,im working,1117,0.000471783
410,act like,1116,0.000471361
411,im bored,1110,0.000468827
412,come true,1108,0.000467982
413,cinco de,1106,0.000467137
414,de mayo,1105,0.000466715
415,know right,1104,0.000466292
416,sure will,1103,0.00046587
417,say im,1102,0.000465448
418,las vegas,1100,0.000464603
419,april th,1099,0.000464181
420,will keep,1096,0.000462913
421,facebook page,1095,0.000462491
422,real estate,1094,0.000462069
423,get see,1093,0.000461646
424,day will,1092,0.000461224
425,go away,1092,0.000461224
426,just realized,1089,0.000459957
427,th birthday,1088,0.000459535
428,wait get,1088,0.000459535
429,like good,1086,0.00045869
430,many years,1080,0.000456156
431,ive always,1080,0.000456156
432,will ever,1079,0.000455733
433,way back,1075,0.000454044
434,friends family,1073,0.000453199
435,peanut butter,1073,0.000453199
436,chance win,1072,0.000452777
437,feel good,1072,0.000452777
438,dont go,1070,0.000451932
439,best friends,1069,0.00045151
440,feel bad,1068,0.000451087
441,months ago,1066,0.000450243
442,thanks support,1065,0.00044982
443,just now,1064,0.000449398
444,last month,1061,0.000448131
445,love new,1059,0.000447286
446,will try,1059,0.000447286
447,another one,1058,0.000446864
448,one two,1056,0.000446019
449,one another,1054,0.000445174
450,new orleans,1053,0.000444752
451,people say,1052,0.000444329
452,good work,1052,0.000444329
453,already know,1051,0.000443907
454,get together,1051,0.000443907
455,ive heard,1050,0.000443485
456,just little,1048,0.00044264
457,didnt think,1047,0.000442218
458,last minute,1047,0.000442218
459,put together,1045,0.000441373
460,just let,1045,0.000441373
461,new album,1044,0.00044095
462,came back,1042,0.000440106
463,id rather,1042,0.000440106
464,time will,1042,0.000440106
465,know u,1040,0.000439261
466,lol rt,1037,0.000437994
467,yeah im,1035,0.000437149
468,know just,1035,0.000437149
469,just wanna,1035,0.000437149
470,little girl,1033,0.000436304
471,health care,1031,0.00043546
472,come get,1028,0.000434193
473,ill try,1025,0.000432925
474,olive oil,1024,0.000432503
475,either way,1023,0.000432081
476,hope u,1023,0.000432081
477,need new,1022,0.000431658
478,like just,1021,0.000431236
479,think just,1020,0.000430814
480,ill just,1020,0.000430814
481,youd like,1019,0.000430391
482,least one,1019,0.000430391
483,im proud,1019,0.000430391
484,get rid,1016,0.000429124
485,u want,1014,0.000428279
486,rt love,1010,0.00042659
487,great show,1009,0.000426168
488,today will,1008,0.000425745
489,can give,1008,0.000425745
490,gonna go,1008,0.000425745
491,thats great,1007,0.000425323
492,want make,1006,0.000424901
493,good things,1006,0.000424901
494,try get,1005,0.000424478
495,good see,1004,0.000424056
496,just said,1004,0.000424056
497,u got,1003,0.000423633
498,think ill,1002,0.000423211
499,time im,1001,0.000422789
500,hope get,1000,0.000422366
501,people think,1000,0.000422366
502,get work,998,0.000421522
503,get new,998,0.000421522
504,look good,997,0.000421099
505,new song,997,0.000421099
506,cant see,995,0.000420254
507,people just,994,0.000419832
508,know love,993,0.00041941
509,one will,991,0.000418565
510,new one,990,0.000418143
511,lot people,989,0.00041772
512,going make,989,0.00041772
513,people know,988,0.000417298
514,im feeling,983,0.000415186
515,good enough,982,0.000414764
516,great night,981,0.000414341
517,much like,980,0.000413919
518,happy monday,980,0.000413919
519,three years,979,0.000413497
520,im talking,979,0.000413497
521,going go,978,0.000413074
522,fall asleep,975,0.000411807
523,one year,974,0.000411385
524,will continue,973,0.000410962
525,come home,973,0.000410962
526,far away,972,0.00041054
527,right back,971,0.000410118
528,one week,970,0.000409695
529,make happen,968,0.000408851
530,just started,967,0.000408428
531,first place,967,0.000408428
532,wanna see,967,0.000408428
533,feels good,966,0.000408006
534,will need,966,0.000408006
535,first thing,964,0.000407161
536,didnt see,964,0.000407161
537,make sense,963,0.000406739
538,will able,962,0.000406316
539,around world,960,0.000405472
540,cant stand,960,0.000405472
541,great work,959,0.000405049
542,get done,957,0.000404205
543,come visit,957,0.000404205
544,first one,953,0.000402515
545,really just,953,0.000402515
546,just heard,951,0.00040167
547,best part,951,0.00040167
548,big fan,951,0.00040167
549,show tonight,950,0.000401248
550,just make,948,0.000400403
551,music video,948,0.000400403
552,last tweet,946,0.000399559
553,big deal,943,0.000398291
554,work today,942,0.000397869
555,just keep,937,0.000395757
556,new jersey,937,0.000395757
557,really love,937,0.000395757
558,yes im,933,0.000394068
559,im like,933,0.000394068
560,parking lot,932,0.000393645
561,can please,931,0.000393223
562,thanks coming,931,0.000393223
563,thanks love,930,0.000392801
564,please let,928,0.000391956
565,youre right,926,0.000391111
566,see ya,925,0.000390689
567,never thought,924,0.000390266
568,great idea,923,0.000389844
569,go school,921,0.000388999
570,something new,920,0.000388577
571,will probably,920,0.000388577
572,pretty cool,919,0.000388155
573,never heard,918,0.000387732
574,please tell,918,0.000387732
575,way get,917,0.00038731
576,help get,916,0.000386888
577,still love,912,0.000385198
578,able get,909,0.000383931
579,looking good,907,0.000383086
580,thank everyone,906,0.000382664
581,will work,906,0.000382664
582,get chance,905,0.000382242
583,glad hear,903,0.000381397
584,customer service,900,0.00038013
585,going bed,900,0.00038013
586,can imagine,898,0.000379285
587,hard time,898,0.000379285
588,can follow,898,0.000379285
589,just read,897,0.000378863
590,cant go,897,0.000378863
591,happy thanksgiving,897,0.000378863
592,take look,896,0.00037844
593,love hear,896,0.00037844
594,time time,895,0.000378018
595,early morning,894,0.000377595
596,ill see,892,0.000376751
597,oh yes,891,0.000376328
598,giving away,887,0.000374639
599,check us,886,0.000374217
600,trying figure,885,0.000373794
601,thanks shout,885,0.000373794
602,just bought,883,0.000372949
603,know think,882,0.000372527
604,get started,882,0.000372527
605,twitter account,882,0.000372527
606,might well,881,0.000372105
607,now get,879,0.00037126
608,theres nothing,879,0.00037126
609,th grade,877,0.000370415
610,great week,877,0.000370415
611,just went,877,0.000370415
612,hope will,876,0.000369993
613,cell phone,876,0.000369993
614,get away,875,0.000369571
615,will tell,875,0.000369571
616,game tonight,875,0.000369571
617,love song,874,0.000369148
618,south africa,873,0.000368726
619,just saying,872,0.000368303
620,new job,871,0.000367881
621,go ahead,871,0.000367881
622,u think,871,0.000367881
623,dont mind,871,0.000367881
624,yet another,870,0.000367459
625,day day,869,0.000367036
626,find way,869,0.000367036
627,dont believe,868,0.000366614
628,im hoping,868,0.000366614
629,think might,867,0.000366192
630,end day,867,0.000366192
631,just going,865,0.000365347
632,new music,865,0.000365347
633,jesus christ,864,0.000364925
634,th century,864,0.000364925
635,hate people,864,0.000364925
636,following us,864,0.000364925
637,welcome back,862,0.00036408
638,make money,861,0.000363657
639,whats favorite,860,0.000363235
640,seem like,858,0.00036239
641,days ago,858,0.00036239
642,hey guys,855,0.000361123
643,doesnt make,854,0.000360701
644,im hungry,854,0.000360701
645,doesnt matter,853,0.000360278
646,now will,853,0.000360278
647,dont tell,852,0.000359856
648,bring back,852,0.000359856
649,best luck,851,0.000359434
650,like dont,849,0.000358589
651,new twitter,849,0.000358589
652,san antonio,848,0.000358167
653,live life,847,0.000357744
654,whole thing,847,0.000357744
655,york city,846,0.000357322
656,people get,846,0.000357322
657,like us,846,0.000357322
658,rt thanks,846,0.000357322
659,id say,845,0.0003569
660,now thats,845,0.0003569
661,need know,844,0.000356477
662,ever since,844,0.000356477
663,went back,843,0.000356055
664,way home,843,0.000356055
665,two hours,842,0.000355632
666,since last,842,0.000355632
667,miss u,841,0.00035521
668,well just,840,0.000354788
669,read book,840,0.000354788
670,everything else,840,0.000354788
671,just thought,840,0.000354788
672,thats im,839,0.000354365
673,every night,839,0.000354365
674,ill never,837,0.000353521
675,along way,836,0.000353098
676,maybe can,836,0.000353098
677,black white,836,0.000353098
678,need make,835,0.000352676
679,day im,834,0.000352254
680,u need,834,0.000352254
681,email address,832,0.000351409
682,north carolina,832,0.000351409
683,time see,831,0.000350986
684,know know,830,0.000350564
685,maybe just,830,0.000350564
686,day work,830,0.000350564
687,thats cool,829,0.000350142
688,really enjoyed,828,0.000349719
689,know much,828,0.000349719
690,will win,827,0.000349297
691,will just,827,0.000349297
692,love ya,827,0.000349297
693,ill let,827,0.000349297
694,rt dont,827,0.000349297
695,can hear,826,0.000348875
696,check new,825,0.000348452
697,hip hop,825,0.000348452
698,ill give,821,0.000346763
699,trying make,820,0.00034634
700,day just,820,0.00034634
701,know dont,820,0.00034634
702,thank rt,820,0.00034634
703,one last,819,0.000345918
704,last weeks,817,0.000345073
705,came home,817,0.000345073
706,makes want,816,0.000344651
707,tomorrow morning,816,0.000344651
708,nice see,816,0.000344651
709,last two,815,0.000344229
710,nice meet,815,0.000344229
711,follow follow,815,0.000344229
712,leave comment,814,0.000343806
713,yr old,814,0.000343806
714,wed love,813,0.000343384
715,u u,813,0.000343384
716,just came,812,0.000342961
717,always good,811,0.000342539
718,last nights,811,0.000342539
719,feeling like,810,0.000342117
720,last weekend,810,0.000342117
721,will let,809,0.000341694
722,really great,809,0.000341694
723,five years,809,0.000341694
724,cant make,809,0.000341694
725,just another,808,0.000341272
726,will back,808,0.000341272
727,rt great,808,0.000341272
728,great meeting,807,0.00034085
729,got one,806,0.000340427
730,three days,804,0.000339583
731,know one,803,0.00033916
732,thanks man,803,0.00033916
733,good way,802,0.000338738
734,will soon,800,0.000337893
735,old man,800,0.000337893
736,will still,798,0.000337048
737,just much,797,0.000336626
738,will love,795,0.000335781
739,year ago,795,0.000335781
740,really nice,793,0.000334936
741,really appreciate,793,0.000334936
742,hey thanks,793,0.000334936
743,think need,791,0.000334092
744,know want,791,0.000334092
745,im saying,790,0.000333669
746,great things,790,0.000333669
747,one way,789,0.000333247
748,never forget,787,0.000332402
749,u like,787,0.000332402
750,know whats,786,0.00033198
751,going try,786,0.00033198
752,can always,786,0.00033198
753,day weekend,785,0.000331558
754,lets make,783,0.000330713
755,old school,782,0.00033029
756,years later,782,0.00033029
757,dont remember,781,0.000329868
758,thank goodness,781,0.000329868
759,happy holidays,781,0.000329868
760,lol just,781,0.000329868
761,can think,780,0.000329446
762,good friend,779,0.000329023
763,well get,779,0.000329023
764,will look,779,0.000329023
765,come check,778,0.000328601
766,march th,778,0.000328601
767,guess im,776,0.000327756
768,oh man,776,0.000327756
769,think like,776,0.000327756
770,know like,775,0.000327334
771,keep going,775,0.000327334
772,next weekend,773,0.000326489
773,get good,772,0.000326067
774,love guys,772,0.000326067
775,want hear,772,0.000326067
776,think thats,771,0.000325644
777,whats wrong,771,0.000325644
778,one one,771,0.000325644
779,ive done,769,0.0003248
780,harry potter,768,0.000324377
781,new book,768,0.000324377
782,today pm,768,0.000324377
783,thing ever,767,0.000323955
784,will miss,767,0.000323955
785,made day,767,0.000323955
786,happy th,767,0.000323955
787,going well,766,0.000323533
788,call us,766,0.000323533
789,good bad,765,0.00032311
790,fingers crossed,765,0.00032311
791,looking like,764,0.000322688
792,every one,763,0.000322266
793,sure check,763,0.000322266
794,cant tell,761,0.000321421
795,thank following,761,0.000321421
796,still need,760,0.000320998
797,never really,759,0.000320576
798,june th,759,0.000320576
799,around corner,756,0.000319309
800,go work,756,0.000319309
801,dont take,755,0.000318887
802,long way,755,0.000318887
803,cant say,754,0.000318464
804,work done,753,0.000318042
805,going great,753,0.000318042
806,rt happy,753,0.000318042
807,couple years,751,0.000317197
808,can keep,751,0.000317197
809,im actually,751,0.000317197
810,hope enjoy,750,0.000316775
811,sorry hear,750,0.000316775
812,thanks retweet,750,0.000316775
813,grocery store,749,0.000316352
814,give away,749,0.000316352
815,much easier,748,0.00031593
816,will start,747,0.000315508
817,back school,747,0.000315508
818,youre just,747,0.000315508
819,way can,745,0.000314663
820,well thats,745,0.000314663
821,can change,745,0.000314663
822,think youre,745,0.000314663
823,another great,744,0.000314241
824,will definitely,743,0.000313818
825,white house,743,0.000313818
826,hope good,743,0.000313818
827,really hard,742,0.000313396
828,im also,742,0.000313396
829,just know,740,0.000312551
830,oh wait,740,0.000312551
831,will happen,738,0.000311706
832,back soon,737,0.000311284
833,every week,737,0.000311284
834,trying find,737,0.000311284
835,doesnt get,736,0.000310862
836,now dont,736,0.000310862
837,yes please,736,0.000310862
838,now following,735,0.000310439
839,way much,735,0.000310439
840,working hard,735,0.000310439
841,still cant,734,0.000310017
842,like going,733,0.000309595
843,really bad,733,0.000309595
844,ill go,733,0.000309595
845,know need,732,0.000309172
846,really cool,732,0.000309172
847,one days,731,0.00030875
848,super excited,730,0.000308327
849,im starting,729,0.000307905
850,back forth,729,0.000307905
851,think ive,728,0.000307483
852,going take,727,0.00030706
853,might just,727,0.00030706
854,tv show,727,0.00030706
855,can buy,727,0.00030706
856,just right,726,0.000306638
857,just put,726,0.000306638
858,just getting,726,0.000306638
859,lot fun,725,0.000306216
860,look back,725,0.000306216
861,gift card,723,0.000305371
862,say hello,723,0.000305371
863,can feel,723,0.000305371
864,can send,722,0.000304948
865,cause im,720,0.000304104
866,lets just,719,0.000303681
867,long enough,719,0.000303681
868,big time,719,0.000303681
869,wait hear,718,0.000303259
870,glad see,718,0.000303259
871,get followers,716,0.000302414
872,tomorrow will,715,0.000301992
873,opening day,715,0.000301992
874,years now,714,0.00030157
875,set aside,714,0.00030157
876,love life,714,0.00030157
877,just think,712,0.000300725
878,dont just,712,0.000300725
879,start day,711,0.000300302
880,really hope,711,0.000300302
881,take place,711,0.000300302
882,im taking,711,0.000300302
883,say something,711,0.000300302
884,ever get,711,0.000300302
885,just trying,711,0.000300302
886,im already,710,0.00029988
887,waste time,710,0.00029988
888,now lol,710,0.00029988
889,half hour,709,0.000299458
890,sure can,709,0.000299458
891,still dont,706,0.000298191
892,work hard,706,0.000298191
893,next one,705,0.000297768
894,make one,704,0.000297346
895,can play,702,0.000296501
896,like new,702,0.000296501
897,next weeks,702,0.000296501
898,things going,702,0.000296501
899,maybe ill,702,0.000296501
900,im sick,702,0.000296501
901,ill make,701,0.000296079
902,time just,701,0.000296079
903,cant take,701,0.000296079
904,pay attention,701,0.000296079
905,guess ill,700,0.000295656
906,kind words,700,0.000295656
907,spending time,699,0.000295234
908,one night,699,0.000295234
909,know people,699,0.000295234
910,gotta go,699,0.000295234
911,smells like,699,0.000295234
912,make difference,698,0.000294812
913,east coast,698,0.000294812
914,come join,697,0.000294389
915,men women,696,0.000293967
916,mitt romney,695,0.000293545
917,last one,695,0.000293545
918,didnt like,694,0.000293122
919,th anniversary,694,0.000293122
920,just sent,693,0.0002927
921,cant remember,692,0.000292277
922,week will,691,0.000291855
923,make day,691,0.000291855
924,great deal,691,0.000291855
925,just told,691,0.000291855
926,things can,690,0.000291433
927,sometimes just,690,0.000291433
928,doesnt work,690,0.000291433
929,ill keep,690,0.000291433
930,right away,690,0.000291433
931,people want,689,0.00029101
932,know good,689,0.00029101
933,see next,689,0.00029101
934,washington dc,688,0.000290588
935,just time,685,0.000289321
936,school tomorrow,685,0.000289321
937,can read,684,0.000288899
938,four years,683,0.000288476
939,really well,683,0.000288476
940,since ive,682,0.000288054
941,west coast,682,0.000288054
942,like crazy,681,0.000287631
943,st patricks,680,0.000287209
944,see new,679,0.000286787
945,will post,679,0.000286787
946,wonderful day,678,0.000286364
947,keep good,678,0.000286364
948,everyone great,676,0.00028552
949,now need,675,0.000285097
950,keep mind,674,0.000284675
951,good know,674,0.000284675
952,new favorite,674,0.000284675
953,day one,673,0.000284253
954,want one,673,0.000284253
955,like great,673,0.000284253
956,see one,670,0.000282985
957,wont let,670,0.000282985
958,design team,668,0.000282141
959,happy valentines,668,0.000282141
960,can put,668,0.000282141
961,thank follow,668,0.000282141
962,will say,667,0.000281718
963,three times,667,0.000281718
964,will bring,664,0.000280451
965,time make,664,0.000280451
966,things will,663,0.000280029
967,busy day,662,0.000279607
968,always wanted,662,0.000279607
969,dont say,662,0.000279607
970,im afraid,662,0.000279607
971,way start,662,0.000279607
972,im love,661,0.000279184
973,today just,661,0.000279184
974,u follow,661,0.000279184
975,like youre,660,0.000278762
976,im now,660,0.000278762
